0	0	0	0	2	0	0	1	1.73205	0	0.001	0.00173299	-0.000999458	0	2	0.00200054	0	0.998268	1.73105	0	-7.50001	1.35536e-09
0.049	0.0871517	-0.0476045	0	1.99765	0.0992779	0	0.915197	1.68038	0	-7.50001	1.63072e-09
0.05	0.0889784	-0.0485448	0	1.99755	0.10133	0	0.91347	1.67927	0	-7.50001	1.63692e-09
0.051	0.0908071	-0.0494838	0	1.99745	0.103383	0	0.911742	1.67815	0	-7.50001	1.64314e-09
0.052	0.0926377	-0.0504215	0	1.99735	0.105437	0	0.910015	1.67703	0	-7.50001	1.64938e-09
0.053	0.0944703	-0.0513578	0	1.99724	0.107493	0	0.908288	1.67592	0	-7.50001	1.65564e-09
0.054	0.0963048	-0.0522927	0	1.99713	0.109549	0	0.906561	1.67479	0	-7.50001	1.66191e-09
0.055	0.0981413	-0.0532263	0	1.99702	0.111606	0	0.904834	1.67367	0	-7.50001	1.66821e-09
0.056	0.0999797	-0.0541586	0	1.99691	0.113664	0	0.903108	1.67255	0	-7.50001	1.67452e-09
0.057	0.10182	-0.0550894	0	1.9968	0.115723	0	0.901381	1.67142	0	-7.50001	1.68085e-09
0.058	0.103662	-0.0560189	0	1.99668	0.117784	0	0.899655	1.67029	0	-7.50001	1.6872e-09
0.059	0.105507	-0.056947	0	1.99656	0.119845	0	0.897929	1.66915	0	-7.50001	1.69357e-09
0.06	0.107353	-0.0578737	0	1.99644	0.121907	0	0.896203	1.66802	0	-7.50001	1.69996e-09
0.061	0.109201	-0.058799	0	1.99632	0.12397	0	0.894478	1.66688	0	-7.50001	1.70636e-09
0.062	0.111051	-0.0597229	0	1.9962	0.126035	0	0.892753	1.66574	0	-7.50001	1.71279e-09
0.063	0.112903	-0.0606454	0	1.99607	0.1281	0	0.891028	1.6646	0	-7.50001	1.71923e-09
0.064	0.114758	-0.0615665	0	1.99594	0.130166	0	0.889303	1.66345	0	-7.50001	1.72569e-09
0.065	0.116614	-0.0624861	0	1.99581	0.132233	0	0.887579	1.6623	0	-7.50001	1.73217e-09
0.066	0.118472	-0.0634044	0	1.99567	0.134302	0	0.885854	1.66115	0	-7.50001	1.73867e-09
0.067	0.120332	-0.0643212	0	1.99554	0.136371	0	0.88413	1.66	0	-7.50001	1.74518e-09
0.068	0.122194	-0.0652366	0	1.9954	0.138441	0	0.882407	1.65885	0	-7.50001	1.75172e-09
0.069	0.124057	-0.0661505	0	1.99526	0.140512	0	0.880683	1.65769	0	-7.50001	1.75827e-09
0.07	0.125923	-0.067063	0	1.99512	0.142584	0	0.87896	1.65653	0	-7.50001	1.76484e-09
0.071	0.127791	-0.0679741	0	1.99497	0.144658	0	0.877237	1.65537	0	-7.50001	1.77142e-09
0.072	0.129661	-0.0688837	0	1.99482	0.146732	0	0.875514	1.6542	0	-7.50001	1.77803e-09
0.073	0.131533	-0.0697918	0	1.99467	0.148807	0	0.873792	1.65304	0	-7.50001	1.78465e-09
0.074	0.133407	-0.0706984	0	1.99452	0.150883	0	0.87207	1.65187	0	-7.50001	1.79129e-09
0.075	0.135282	-0.0716036	0	1.99437	0.15296	0	0.870348	1.65069	0	-7.50001	1.79795e-09
0.076	0.13716	-0.0725073	0	1.99421	0.155038	0	0.868627	1.64952	0	-7.50001	1.80462e-09
0.077	0.13904	-0.0734095	0	1.99405	0.157117	0	0.866906	1.64834	0	-7.50001	1.81132e-09
0.078	0.140922	-0.0743102	0	1.99389	0.159197	0	0.865185	1.64716	0	-7.50001	1.81803e-09
0.079	0.142805	-0.0752094	0	1.99373	0.161278	0	0.863464	1.64598	0	-7.50001	1.82475e-09
0.08	0.144691	-0.0761071	0	1.99357	0.16336	0	0.861744	1.6448	0	-7.50001	1.8315e-09
0.081	0.146578	-0.0770033	0	1.9934	0.165442	0	0.860024	1.64361	0	-7.50001	1.83826e-09
0.082	0.148468	-0.077898	0	1.99323	0.167526	0	0.858304	1.64242	0	-7.50001	1.84504e-09
0.083	0.15036	-0.0787911	0	1.99306	0.169611	0	0.856585	1.64123	0	-7.50001	1.85183e-09
0.084	0.152253	-0.0796827	0	1.99288	0.171697	0	0.854866	1.64004	0	-7.50001	1.85865e-09
0.085	0.154149	-0.0805728	0	1.9927	0.173783	0	0.853148	1.63884	0	-7.50001	1.86548e-09
0.086	0.156046	-0.0814614	0	1.99252	0.175871	0	0.851429	1.63764	0	-7.50001	1.87232e-09
0.087	0.157946	-0.0823483	0	1.99234	0.177959	0	0.849711	1.63644	0	-7.50001	1.87918e-09
0.088	0.159847	-0.0832338	0	1.99216	0.180049	0	0.847994	1.63524	0	-7.50001	1.88606e-09
0.089	0.161751	-0.0841176	0	1.99197	0.182139	0	0.846277	1.63403	0	-7.50001	1.89296e-09
0.09	0.163656	-0.0849999	0	1.99178	0.184231	0	0.84456	1.63282	0	-7.50001	1.89987e-09
0.091	0.165564	-0.0858807	0	1.99159	0.186323	0	0.842843	1.63161	0	-7.50001	1.9068e-09
0.092	0.167473	-0.0867598	0	1.9914	0.188416	0	0.841127	1.63039	0	-7.50001	1.91374e-09
0.093	0.169385	-0.0876374	0	1.9912	0.19051	0	0.839412	1.62918	0	-7.50001	1.9207e-09
0.094	0.171298	-0.0885133	0	1.99101	0.192605	0	0.837696	1.62796	0	-7.50001	1.92768e-09
0.095	0.173214	-0.0893877	0	1.99081	0.194701	0	0.835981	1.62674	0	-7.50001	1.93467e-09
0.096	0.175131	-0.0902604	0	1.9906	0.196798	0	0.834267	1.62551	0	-7.50001	1.94168e-09
0.097	0.17705	-0.0911316	0	1.9904	0.198896	0	0.832553	1.62429	0	-7.50001	1.9487e-09
0.098	0.178972	-0.0920011	0	1.99019	0.200995	0	0.830839	1.62306	0	-7.50001	1.95574e-09
0.099	0.180895	-0.092869	0	1.98998	0.203094	0	0.829126	1.62183	0	-7.50001	1.96279e-09
0.1	0.182821	-0.0937353	0	1.98977	0.205195	0	0.827413	1.62059	0	-7.50001	1.96986e-09
0.101	0.184748	-0.0945999	0	1.98955	0.207296	0	0.8257	1.61935	0	-7.50001	1.97695e-09
0.102	0.186677	-0.0954629	0	1.98933	0.209399	0	0.823988	1.61811	0	-7.50001	1.98405e-09
0.103	0.188609	-0.0963242	0	1.98911	0.211502	0	0.822276	1.61687	0	-7.50001	1.99116e-09
0.104	0.190542	-0.0971839	0	1.98889	0.213606	0	0.820565	1.61563	0	-7.50001	1.99829e-09
0.105	0.192477	-0.0980419	0	1.98867	0.215711	0	0.818855	1.61438	0	-7.50001	2.00543e-09
0.106	0.194415	-0.0988982	0	1.98844	0.217817	0	0.817144	1.61313	0	-7.50001	2.01259e-09
0.107	0.196354	-0.0997529	0	1.98821	0.219924	0	0.815434	1.61188	0	-7.50001	2.01976e-09
0.108	0.198296	-0.100606	0	1.98798	0.222032	0	0.813725	1.61062	0	-7.50001	2.02695e-09
0.109	0.200239	-0.101457	0	1.98774	0.224141	0	0.812016	1.60937	0	-7.50001	2.03415e-09
0.11	0.202184	-0.102307	0	1.98751	0.22625	0	0.810308	1.60811	0	-7.50001	2.04136e-09
0.111	0.204132	-0.103155	0	1.98727	0.228361	0	0.8086	1.60684	0	-7.50001	2.04859e-09
0.112	0.206081	-0.104001	0	1.98703	0.230472	0	0.806892	1.60558	0	-7.50001	2.05583e-09
0.113	0.208032	-0.104845	0	1.98678	0.232584	0	0.805185	1.60431	0	-7.50001	2.06308e-09
0.114	0.209986	-0.105688	0	1.98654	0.234697	0	0.803479	1.60304	0	-7.50001	2.07035e-09
0.115	0.211941	-0.106529	0	1.98629	0.236811	0	0.801773	1.60177	0	-7.50001	2.07763e-09
0.116	0.213899	-0.107368	0	1.98603	0.238926	0	0.800067	1.60049	0	-7.50001	2.08492e-09
0.117	0.215858	-0.108206	0	1.98578	0.241041	0	0.798362	1.59922	0	-7.50001	2.09223e-09
0.118	0.217819	-0.109041	0	1.98552	0.243158	0	0.796658	1.59793	0	-7.50001	2.09955e-09
0.119	0.219783	-0.109876	0	1.98526	0.245275	0	0.794954	1.59665	0	-7.50001	2.10688e-09
0.12	0.221748	-0.110708	0	1.985	0.247393	0	0.79325	1.59537	0	-7.50001	2.11422e-09
0.121	0.223716	-0.111538	0	1.98474	0.249513	0	0.791547	1.59408	0	-7.50001	2.12158e-09
0.122	0.225685	-0.112367	0	1.98447	0.251632	0	0.789845	1.59279	0	-7.50001	2.12895e-09
0.123	0.227656	-0.113194	0	1.9842	0.253753	0	0.788143	1.59149	0	-7.50001	2.13632e-09
0.124	0.22963	-0.114019	0	1.98393	0.255875	0	0.786442	1.59019	0	-7.50001	2.14371e-09
0.125	0.231605	-0.114842	0	1.98365	0.257997	0	0.784741	1.5889	0	-7.50001	2.15112e-09
0.126	0.233583	-0.115664	0	1.98338	0.26012	0	0.783041	1.58759	0	-7.50001	2.15853e-09
0.127	0.235562	-0.116483	0	1.9831	0.262245	0	0.781341	1.58629	0	-7.50001	2.16595e-09
0.128	0.237543	-0.117301	0	1.98281	0.264369	0	0.779642	1.58498	0	-7.50001	2.17338e-09
0.129	0.239527	-0.118117	0	1.98253	0.266495	0	0.777944	1.58367	0	-7.50001	2.18083e-09
0.13	0.241512	-0.118932	0	1.98224	0.268622	0	0.776246	1.58236	0	-7.50001	2.18828e-09
0.131	0.2435	-0.119744	0	1.98195	0.270749	0	0.774549	1.58105	0	-7.50001	2.19575e-09
0.132	0.245489	-0.120554	0	1.98166	0.272877	0	0.772852	1.57973	0	-7.50001	2.20322e-09
0.133	0.247481	-0.121363	0	1.98136	0.275006	0	0.771156	1.57841	0	-7.50001	2.2107e-09
0.134	0.249474	-0.12217	0	1.98107	0.277136	0	0.769461	1.57708	0	-7.50001	2.2182e-09
0.135	0.25147	-0.122975	0	1.98076	0.279267	0	0.767766	1.57576	0	-7.50001	2.2257e-09
0.136	0.253467	-0.123778	0	1.98046	0.281398	0	0.766072	1.57443	0	-7.50001	2.23321e-09
0.137	0.255467	-0.124579	0	1.98016	0.28353	0	0.764378	1.5731	0	-7.50001	2.24073e-09
0.138	0.257468	-0.125378	0	1.97985	0.285663	0	0.762685	1.57177	0	-7.50001	2.24826e-09
